,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
1887,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Excellent product.  Great taste.  I enjoyed all of the flavors, especially this one and blackberry.

",0,13-Feb-20,,n,"

  Excellent product.  Great taste.  I enjoyed all of the flavors, especially this one and blackberry.

"
1888,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Live this.  Priced pretty well and delivery is super-convenient

",0,15-Dec-19,,p,"

  Live this.  Priced pretty well and delivery is super-convenient

"
1889,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  keep fridge stocked all summer

",0,21-Aug-19,,p,"

  keep fridge stocked all summer

"
1890,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  i love the brand im glad i found a pack of 12

",0,16-Jun-20,,p,"

  i love the brand im glad i found a pack of 12

"
1891,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  A very unsatisfying drink, tastes artificially sweet

",0,28-Mar-20,,p,"

  A very unsatisfying drink, tastes artificially sweet

"
1892,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Terrible taste. Much too sweet. Very artificial flavor. Would not purchase again. I'm sticking with Bai - you get what you pay for.

",0,30-Mar-18,,p,"

  Terrible taste. Much too sweet. Very artificial flavor. Would not purchase again. I'm sticking with Bai - you get what you pay for.

"
1893,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My favorite  flavor! Great value instead of just buying 1 at a store!

",0,8-Oct-20,,p,"

  My favorite  flavor! Great value instead of just buying 1 at a store!

"
1894,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love it! Delicious! Will buy more from Amazon so good!

",0,16-Mar-19,,p,"

  I love it! Delicious! Will buy more from Amazon so good!

"
1895,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Delicious!

",0,24-Jul-19,,p,"

  Delicious!

"
1896,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  ok

",0,4-Nov-19,,p,"

  ok

"
1897,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great great great taste a wonderful substitute for pop soda beverages

",0,23-Sep-19,,p,"

  Great great great taste a wonderful substitute for pop soda beverages

"
1898,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Happy camper!

",0,13-Jul-19,,p,"

  Happy camper!

"
1899,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love love this Sparkling ice lemonade

",0,26-Jul-20,,p,"

  Love love this Sparkling ice lemonade

"
1900,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Tastes great, but too  much added ingredients that are not good for you.  many other brands offer a far better product, and are even priced better. I was very disappointed with all the cr*p they put in this drink,

",0,21-Feb-20,,n,"

  Tastes great, but too  much added ingredients that are not good for you.  many other brands offer a far better product, and are even priced better. I was very disappointed with all the cr*p they put in this drink,

"
1901,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Taste is a little strange

",0,25-Jun-19,,p,"

  Taste is a little strange

"
1902,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love the flavor

",0,17-Dec-19,,p,"

  I love the flavor

"
1903,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great product

",0,19-Sep-20,,p,"

  Great product

"
1904,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Refreshing drinks

",0,2-Jun-20,,p,"

  Refreshing drinks

"
1905,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love these. Perfect thirst quencher

",0,19-Jul-19,,p,"

  Love these. Perfect thirst quencher

"
1906,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great for the pool in the summer

",0,2-Jun-19,,p,"

  Great for the pool in the summer

"
1907,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Good flavor

",0,9-Oct-20,,p,"

  Good flavor

"
1908,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My favorite sparkling juicy! Zero calorie with very good flavor. Really recommend it!

",0,19-Oct-19,,p,"

  My favorite sparkling juicy! Zero calorie with very good flavor. Really recommend it!

"
1909,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  good flavor

",0,25-Sep-19,,p,"

  good flavor

"
1910,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Sparkling Ice fizzy water is wonderful. The only flavor I don't care too much for is the lemon lime. I love the price from Amazon. I love the fact I get them as free delivery is even better. I usually order 3 - 12 bottle packs at a time. My not having to carry these from the store to my house is great and the price is cheaper than the store (keep that up Amazon, I love it)

",1,25-Mar-13,,n,"

  Sparkling Ice fizzy water is wonderful. The only flavor I don't care too much for is the lemon lime. I love the price from Amazon. I love the fact I get them as free delivery is even better. I usually order 3 - 12 bottle packs at a time. My not having to carry these from the store to my house is great and the price is cheaper than the store (keep that up Amazon, I love it)

"
1911,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  It tastes like a watered down version of the original drink. I will not purchase it from that seller again. The color of the drink looks lighter than the one they sell in stores. It doesn’t taste the same at all.

",0,8-Feb-20,,p,"

  It tastes like a watered down version of the original drink. I will not purchase it from that seller again. The color of the drink looks lighter than the one they sell in stores. It doesn’t taste the same at all.

"
1912,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I purchased this product because my two favorite flavors are coconut and pineapple. I have very much enjoyed 3 other flavors of this product but unfortunately, what was sent to me had hardly any carbonation in it. It tasted more like thin syrup than carbonated product. I did not want to have to send this back because the shipping costs for this were astronomical and cost a lot more than the 12 pack I purchased. I wanted to try this but no stores designated as ones that carried this product stocked this flavor, so I had to buy it this way if I wanted to try it. I will say that if this were properly carbonated, it would be a great tasting no calorie drink. However, since the company that sent this to me let it go flat I did not get the chance to experience that...

",3,21-May-13,,p,"

  I purchased this product because my two favorite flavors are coconut and pineapple. I have very much enjoyed 3 other flavors of this product but unfortunately, what was sent to me had hardly any carbonation in it. It tasted more like thin syrup than carbonated product. I did not want to have to send this back because the shipping costs for this were astronomical and cost a lot more than the 12 pack I purchased. I wanted to try this but no stores designated as ones that carried this product stocked this flavor, so I had to buy it this way if I wanted to try it. I will say that if this were properly carbonated, it would be a great tasting no calorie drink. However, since the company that sent this to me let it go flat I did not get the chance to experience that...

"
1913,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  I love this flavored water. It actually has flavor!

",0,5-Jan-20,,n,"

  I love this flavored water. It actually has flavor!

"
1914,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Like the flavor and size of bottle.

",0,10-Jul-19,,p,"

  Like the flavor and size of bottle.

"
1915,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love this brand.

",0,11-May-20,,p,"

  Love this brand.

"
1916,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Very good drinks

",0,24-Jun-19,,p,"

  Very good drinks

"
1917,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great tasting, especially Cold, and better than drinking soda. My favorite flavor is Strawberry Watermelon.

",0,3-Jan-20,,p,"

  Great tasting, especially Cold, and better than drinking soda. My favorite flavor is Strawberry Watermelon.

"
1918,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great product but wished it was a bit cheaper

",0,22-Mar-20,,p,"

  Great product but wished it was a bit cheaper

"
1919,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love this favor the best.

",0,1-Jul-19,,p,"

  I love this favor the best.

"
1920,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Arrived in a timely manner

",0,18-Mar-20,,p,"

  Arrived in a timely manner

"
1921,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  good and bubbly with no sugar

",0,4-Jul-19,,p,"

  good and bubbly with no sugar

"
1922,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  After my first deliver was wrong- they redeliverec it. Love this flavor! My favorite! Not overly sweet.

",0,4-Jun-18,,p,"

  After my first deliver was wrong- they redeliverec it. Love this flavor! My favorite! Not overly sweet.

"
1923,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  love the flavors, good price!

",0,8-Nov-19,,p,"

  love the flavors, good price!

"
1924,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great value

",0,14-Jun-20,,p,"

  Great value

"
1925,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This product has helped me to be weined off of consuming sodas so much.  I love the different flavors available.

",0,6-Jun-19,,p,"

  This product has helped me to be weined off of consuming sodas so much.  I love the different flavors available.

"
1926,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  It's ok. Looking for something less sugary.

",0,12-Dec-19,,n,"

  It's ok. Looking for something less sugary.

"
1927,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  For what it's worth, one bottle out 12 had a pin hole leak and curious how this could happen.  Not comfortable drinking out of concern for safety.

",0,27-Aug-20,,p,"

  For what it's worth, one bottle out 12 had a pin hole leak and curious how this could happen.  Not comfortable drinking out of concern for safety.

"
1928,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Good

",0,15-Jul-20,,p,"

  Good

"
1929,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  If you like apple cider like I do, you’ll enjoy this

",0,3-Jun-19,,n,"

  If you like apple cider like I do, you’ll enjoy this

"
1930,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great product

",0,13-Feb-20,,p,"

  Great product

"
1931,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Delicious and refreshing without the heavy sugar.

",0,17-Apr-20,,p,"

  Delicious and refreshing without the heavy sugar.

"
1932,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  All the flavors taste like coughing medicine.

",1,24-Apr-18,,p,"

  All the flavors taste like coughing medicine.

"
1933,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love the drinks

",0,24-Jun-19,,p,"

  Love the drinks

"
1934,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Not anyone in the family who would drink this!

",0,9-Jan-20,,p,"

  Not anyone in the family who would drink this!

"
1935,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Thanks again I love this.

",0,10-Jun-20,,p,"

  Thanks again I love this.

"
1936,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The best Ice!

",0,15-Jun-20,,p,"

  The best Ice!

"
1937,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  it was left on my porch

",0,23-Aug-19,,p,"

  it was left on my porch

"
1938,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It's creative.

",0,1-Mar-20,,p,"

  It's creative.

"
1939,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  This pack gives you a chance to try out the different flavors without buying a whole 12 pack of each flavor.

",0,14-Dec-18,,n,"

  This pack gives you a chance to try out the different flavors without buying a whole 12 pack of each flavor.

"
1940,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Best sparkling water and the best prices here!

",0,3-Feb-20,,p,"

  Best sparkling water and the best prices here!

"
1941,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love these and hard to find in my area! Sugar free but great taste. Excellent if you're a diabetic! A bit pricey but worth it.

",0,15-May-19,,p,"

  Love these and hard to find in my area! Sugar free but great taste. Excellent if you're a diabetic! A bit pricey but worth it.

"
1942,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It's my next best flavor.

",0,1-Jul-19,,p,"

  It's my next best flavor.

"
1943,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Taste and flavor

",0,25-Dec-19,,p,"

  Taste and flavor

"
1944,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Taste great and at a great price.

",0,11-May-19,,n,"

  Taste great and at a great price.

"
1945,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  These things are amazing. Cheap price and they taste so good you would mistake them for an unhealthy drink. We got the strawberry watermelon and I’ll be ordering some more very soon.

",0,6-Jul-20,,p,"

  These things are amazing. Cheap price and they taste so good you would mistake them for an unhealthy drink. We got the strawberry watermelon and I’ll be ordering some more very soon.

"
1946,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Favorite flavo, I prefer it not on ice or too cold

",0,12-Mar-19,,p,"

  Favorite flavo, I prefer it not on ice or too cold

"
1947,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love the flavor

",0,6-Sep-19,,p,"

  Love the flavor

"
1948,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  One of my favorite flavors. Great price too.

",0,13-Dec-19,,p,"

  One of my favorite flavors. Great price too.

"
1949,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Flavoring of Black Cherry is my favorite. What's even better is that no sugar is added.

",0,22-Sep-18,,p,"

  Flavoring of Black Cherry is my favorite. What's even better is that no sugar is added.

"
